id_dok;Prayer and Divine Help;The Danish Church and National Identity;Christmas and Incarnation;The Mercy and Judgment of God;Serving God in Life and Ministry ;Divine Will and Worldly Challenges;Personal Encounters with Christ;Wealth, Poverty, and Spiritual Riches;Sin, Forgiveness, and Salvation;The Holy Spirit and Divine Inspiration;The people of Israel;Jesus and the sinners;Discipleship and Following Jesus;The love and sacrifice of Christ;Death, Resurrection, and Eternal Life;Forgiveness;Life and Daily Sustenance;The law and moral Obligation;Light/Darkness, and Spiritual Fruitfulness;Power and freedom;Human Interaction and  Evangelism;The Name of Jesus;The Word and Peace of God in Turmoil;Jesus and his earthly ministry;The word of God and its reception;Wealth, Poverty, and Spiritual Riches2;Truth, Lies, and Spiritual Warfare;Narratives of Jesus;Faith and doubt;Life’s Path and Divine Guidance
pr92_19;0.0003533569;0.0003533569;0.1204946996;0.0604240283;0.0003533569;0.0427561837;0.1699646643;0.0003533569;0.0003533569;0.0074204947;0.0003533569;0.053356890500000004;0.0356890459;0.0003533569;0.0003533569;0.0003533569;0.0851590106;0.0074204947;0.06395759720000001;0.0144876325;0.0003533569;0.1169611307;0.0003533569;0.0003533569;0.032155477;0.0003533569;0.0604240283;0.0038869258;0.0356890459;0.0851590106
pr835_68;0.0286219081;0.0003533569;0.0003533569;0.0003533569;0.0003533569;0.0003533569;0.1487632509;0.0003533569;0.0674911661;0.1134275618;0.0038869258;0.0003533569;0.1416961131;0.010954063600000001;0.0392226148;0.0003533569;0.0003533569;0.0074204947;0.0957597173;0.0215547703;0.0462897527;0.0250883392;0.0003533569;0.0003533569;0.0003533569;0.0003533569;0.010954063600000001;0.0003533569;0.0604240283;0.17349823320000002
pr310_42;0.0003533569;0.0003533569;0.010954063600000001;0.0003533569;0.0003533569;0.0745583039;0.1628975265;0.010954063600000001;0.0003533569;0.1028268551;0.0003533569;0.2689045936;0.049823321600000005;0.0038869258;0.0003533569;0.010954063600000001;0.0003533569;0.0003533569;0.0003533569;0.0003533569;0.1346289753;0.0074204947;0.0003533569;0.0003533569;0.0003533569;0.0356890459;0.0250883392;0.0144876325;0.049823321600000005;0.032155477
pr1691_245;0.0003521127;0.0003521127;0.010915493;0.12007042250000001;0.0003521127;0.0426056338;0.0355633803;0.0073943662;0.186971831;0.3595070423;0.0003521127;0.0144366197;0.046126760600000004;0.0003521127;0.0179577465;0.0003521127;0.0003521127;0.0003521127;0.0003521127;0.025;0.0003521127;0.0003521127;0.0003521127;0.0038732394000000002;0.0672535211;0.0073943662;0.0003521127;0.0003521127;0.0496478873;0.0003521127
pr904_247;0.0178321678;0.0003496503;0.0003496503;0.0143356643;0.0003496503;0.1332167832;0.1262237762;0.0003496503;0.0003496503;0.2346153846;0.0283216783;0.0003496503;0.2451048951;0.0213286713;0.0003496503;0.0003496503;0.0003496503;0.0003496503;0.0003496503;0.0038461538;0.0003496503;0.0213286713;0.0038461538;0.0213286713;0.0108391608;0.0003496503;0.0003496503;0.0003496503;0.0003496503;0.11223776220000001
pr874_224;0.0003496503;0.0003496503;0.0003496503;0.0003496503;0.0003496503;0.0003496503;0.042307692300000005;0.0353146853;0.0003496503;0.0003496503;0.18216783220000002;0.0388111888;0.1227272727;0.0073426573;0.0003496503;0.0003496503;0.0003496503;0.0388111888;0.0003496503;0.0108391608;0.0003496503;0.0318181818;0.0702797203;0.0003496503;0.0003496503;0.0283216783;0.0493006993;0.0003496503;0.1751748252;0.1611888112
pr1324_383;0.0212543554;0.0003484321;0.052613240400000004;0.0003484321;0.0003484321;0.0003484321;0.0351916376;0.0003484321;0.056097561000000004;0.0003484321;0.0282229965;0.0003484321;0.0003484321;0.13623693380000002;0.0003484321;0.0003484321;0.0003484321;0.0038327526000000002;0.0003484321;0.0003484321;0.13623693380000002;0.0003484321;0.07700348430000001;0.0003484321;0.1780487805;0.0003484321;0.1710801394;0.056097561000000004;0.0003484321;0.042160278700000005
pr998_133;0.0003472222;0.0003472222;0.0038194444;0.0003472222;0.1114583333;0.1565972222;0.0940972222;0.0663194444;0.0072916667;0.18437499999999998;0.0107638889;0.0003472222;0.052430555600000005;0.0003472222;0.0003472222;0.0003472222;0.0072916667;0.0246527778;0.035069444400000004;0.0003472222;0.0697916667;0.0003472222;0.0003472222;0.0003472222;0.0003472222;0.0003472222;0.0107638889;0.0003472222;0.0038194444;0.1565972222
pr146_22;0.0038062284;0.0003460208;0.0003460208;0.0003460208;0.0176470588;0.0003460208;0.1871972318;0.0003460208;0.0280276817;0.0453287197;0.0003460208;0.3498269896;0.0003460208;0.0003460208;0.0003460208;0.0003460208;0.0003460208;0.0003460208;0.0003460208;0.0003460208;0.0522491349;0.0003460208;0.0003460208;0.0349480969;0.0349480969;0.1802768166;0.059169550200000004;0.0003460208;0.0003460208;0.0003460208
pr847_206;0.00034129690000000003;0.00034129690000000003;0.00034129690000000003;0.0174061433;0.00034129690000000003;0.0242320819;0.1948805461;0.00034129690000000003;0.00034129690000000003;0.00034129690000000003;0.00034129690000000003;0.051535836200000004;0.0754266212;0.0037542662;0.00034129690000000003;0.1197952218;0.0105802048;0.0412969283;0.00034129690000000003;0.00034129690000000003;0.020819112600000002;0.0754266212;0.051535836200000004;0.0139931741;0.00034129690000000003;0.2017064846;0.00034129690000000003;0.0139931741;0.0788395904;0.00034129690000000003
pr82_19;0.00033898310000000004;0.00033898310000000004;0.1596610169;0.00033898310000000004;0.0749152542;0.00033898310000000004;0.0918644068;0.00033898310000000004;0.00033898310000000004;0.0071186441;0.00033898310000000004;0.00033898310000000004;0.030847457600000003;0.0749152542;0.00033898310000000004;0.0172881356;0.0410169492;0.1054237288;0.00033898310000000004;0.00033898310000000004;0.013898305100000001;0.1427118644;0.00033898310000000004;0.0037288136000000003;0.00033898310000000004;0.0477966102;0.030847457600000003;0.15288135590000002;0.00033898310000000004;0.00033898310000000004
pr994_112;0.0003355705;0.0003355705;0.0003355705;0.1446308725;0.0875838926;0.0808724832;0.14127516780000002;0.0003355705;0.1110738255;0.054026845600000005;0.0137583893;0.0003355705;0.06409395970000001;0.0003355705;0.0003355705;0.0003355705;0.0137583893;0.0003355705;0.017114094;0.0003355705;0.054026845600000005;0.0875838926;0.0003355705;0.0003355705;0.0003355705;0.0036912752;0.0003355705;0.0003355705;0.054026845600000005;0.0674496644
pr215_26;0.0003355705;0.0003355705;0.0003355705;0.0406040268;0.0036912752;0.1345637584;0.09429530200000001;0.0003355705;0.0003355705;0.0003355705;0.0003355705;0.0372483221;0.0238255034;0.0137583893;0.0003355705;0.0003355705;0.0003355705;0.0137583893;0.0003355705;0.0842281879;0.26879194630000003;0.0036912752;0.0003355705;0.0003355705;0.0104026846;0.0808724832;0.1546979866;0.0003355705;0.0003355705;0.0305369128
pr229_26;0.0137583893;0.0003355705;0.0003355705;0.0271812081;0.0003355705;0.1446308725;0.0036912752;0.0003355705;0.0003355705;0.0003355705;0.0003355705;0.0003355705;0.047315436200000005;0.11778523490000001;0.0003355705;0.0003355705;0.0506711409;0.2151006711;0.0003355705;0.0003355705;0.305704698;0.0003355705;0.0003355705;0.0003355705;0.0305369128;0.0137583893;0.0036912752;0.0104026846;0.0104026846;0.0003355705
pr219_26;0.020401337800000002;0.0003344482;0.0003344482;0.0471571906;0.0003344482;0.053846153800000005;0.0003344482;0.137458194;0.0003344482;0.09397993310000001;0.0003344482;0.0003344482;0.0070234114;0.0404682274;0.010367893000000001;0.0003344482;0.0003344482;0.0003344482;0.0003344482;0.010367893000000001;0.3816053512;0.0003344482;0.0003344482;0.0003344482;0.1642140468;0.0036789298000000003;0.0003344482;0.0003344482;0.0036789298000000003;0.020401337800000002
pr311_42;0.010367893000000001;0.0003344482;0.0003344482;0.0170568562;0.0003344482;0.0973244147;0.010367893000000001;0.043812709000000005;0.0003344482;0.0605351171;0.0036789298000000003;0.1408026756;0.0003344482;0.0003344482;0.0003344482;0.0003344482;0.0605351171;0.0003344482;0.0036789298000000003;0.0003344482;0.1341137124;0.0003344482;0.0571906355;0.14414715720000001;0.0237458194;0.0371237458;0.0237458194;0.0070234114;0.0003344482;0.12073578600000001
pr823_189;0.0003333333;0.0003333333;0.0036666667;0.023666666700000002;0.0003333333;0.0003333333;0.107;0.0336666667;0.047;0.1303333333;0.0036666667;0.0303333333;0.097;0.0003333333;0.007;0.0003333333;0.0003333333;0.0136666667;0.0003333333;0.0003333333;0.0003333333;0.023666666700000002;0.127;0.0003333333;0.08700000000000001;0.1203333333;0.0003333333;0.0603333333;0.0303333333;0.050333333300000005
pr488_75;0.0036544850000000003;0.0003322259;0.0003322259;0.0700996678;0.0136212625;0.0003322259;0.0568106312;0.0435215947;0.0003322259;0.0003322259;0.0003322259;0.0003322259;0.22956810630000002;0.0003322259;0.0003322259;0.0036544850000000003;0.0003322259;0.0003322259;0.0003322259;0.0003322259;0.17641196010000001;0.0003322259;0.0069767442;0.076744186;0.0003322259;0.050166113000000005;0.0003322259;0.20963455150000002;0.0003322259;0.0534883721
pr739_91;0.0003322259;0.0003322259;0.0003322259;0.0036544850000000003;0.0003322259;0.0003322259;0.026910299000000002;0.0003322259;0.0003322259;0.0003322259;0.0003322259;0.0003322259;0.0003322259;0.076744186;0.0933554817;0.22956810630000002;0.5186046512;0.0003322259;0.0136212625;0.0003322259;0.0003322259;0.0069767442;0.0003322259;0.0003322259;0.0136212625;0.0003322259;0.0003322259;0.0102990033;0.0003322259;0.0003322259
pr213_26;0.0003311258;0.0003311258;0.0003311258;0.0632450331;0.0201986755;0.030132450300000002;0.0003311258;0.0003311258;0.0003311258;0.0003311258;0.0003311258;0.0433774834;0.1625827815;0.0003311258;0.0003311258;0.0003311258;0.010264900700000001;0.0003311258;0.0003311258;0.0069536424000000005;0.251986755;0.0003311258;0.0003311258;0.0003311258;0.1625827815;0.0003311258;0.0003311258;0.0003311258;0.1990066225;0.0433774834
pr962_282;0.0003311258;0.0003311258;0.05;0.0003311258;0.0003311258;0.053311258300000004;0.033443708600000004;0.0003311258;0.0003311258;0.228807947;0.0069536424000000005;0.026821192100000002;0.0003311258;0.0003311258;0.0003311258;0.030132450300000002;0.0003311258;0.033443708600000004;0.0003311258;0.0003311258;0.0003311258;0.0036423841000000003;0.192384106;0.1857615894;0.053311258300000004;0.0003311258;0.0003311258;0.0003311258;0.0235099338;0.0731788079
pr1684_158;0.00033003300000000003;0.00033003300000000003;0.3600660066;0.00033003300000000003;0.0234323432;0.0234323432;0.00033003300000000003;0.00033003300000000003;0.0729372937;0.21815181520000002;0.00033003300000000003;0.0135313531;0.00033003300000000003;0.00033003300000000003;0.0762376238;0.0201320132;0.00033003300000000003;0.00033003300000000003;0.00033003300000000003;0.00033003300000000003;0.06633663370000001;0.0399339934;0.0069306931;0.00033003300000000003;0.0630363036;0.00033003300000000003;0.0102310231;0.00033003300000000003;0.00033003300000000003;0.00033003300000000003
pr231_26;0.0102310231;0.00033003300000000003;0.0762376238;0.0168316832;0.00033003300000000003;0.1125412541;0.0729372937;0.00033003300000000003;0.0102310231;0.00033003300000000003;0.003630363;0.0795379538;0.00033003300000000003;0.0168316832;0.00033003300000000003;0.00033003300000000003;0.0399339934;0.0234323432;0.00033003300000000003;0.00033003300000000003;0.16534653470000002;0.0069306931;0.00033003300000000003;0.00033003300000000003;0.1488448845;0.00033003300000000003;0.0102310231;0.00033003300000000003;0.0729372937;0.1290429043
pr1673_416;0.0593442623;0.0003278689;0.023278688500000002;0.016721311500000002;0.0003278689;0.07901639340000001;0.082295082;0.0003278689;0.023278688500000002;0.1281967213;0.10196721310000001;0.0003278689;0.1052459016;0.0003278689;0.06262295080000001;0.0003278689;0.0298360656;0.033114754100000005;0.0003278689;0.0527868852;0.016721311500000002;0.0003278689;0.0298360656;0.026557377;0.0003278689;0.0003278689;0.0003278689;0.0003278689;0.0003278689;0.12491803280000001
pr451_74;0.0689542484;0.0003267974;0.0003267974;0.0003267974;0.0330065359;0.0003267974;0.2977124183;0.0068627451;0.0428104575;0.0003267974;0.0003267974;0.0068627451;0.21928104580000002;0.0003267974;0.0003267974;0.0003267974;0.0003267974;0.0003267974;0.0035947712;0.0003267974;0.0003267974;0.0330065359;0.0003267974;0.0003267974;0.0297385621;0.0003267974;0.0003267974;0.0003267974;0.2519607843;0.0003267974
pr461_74;0.010130719;0.0003267974;0.0003267974;0.0003267974;0.0003267974;0.0003267974;0.27810457520000004;0.026470588200000002;0.0003267974;0.0003267974;0.0035947712;0.0852941176;0.1964052288;0.1767973856;0.0003267974;0.023202614400000002;0.0003267974;0.0003267974;0.0460784314;0.0003267974;0.010130719;0.0199346405;0.0003267974;0.0493464052;0.0035947712;0.0003267974;0.0003267974;0.0656862745;0.0003267974;0.0003267974
pr1674_238;0.0035830619;0.0003257329;0.0003257329;0.0003257329;0.0003257329;0.0003257329;0.1306188925;0.032899022800000004;0.0035830619;0.0003257329;0.0003257329;0.0003257329;0.062214983700000004;0.0035830619;0.0003257329;0.032899022800000004;0.0003257329;0.0166123779;0.0003257329;0.0198697068;0.0003257329;0.0100977199;0.0752442997;0.31628664500000003;0.0296416938;0.0003257329;0.0003257329;0.0459283388;0.0980456026;0.1143322476
pr469_74;0.1338762215;0.0003257329;0.0426710098;0.0003257329;0.0003257329;0.1371335505;0.0915309446;0.0426710098;0.0003257329;0.0426710098;0.0231270358;0.0035830619;0.19250814330000002;0.0198697068;0.0003257329;0.0003257329;0.0100977199;0.0003257329;0.0003257329;0.0003257329;0.0947882736;0.0003257329;0.0003257329;0.013355048900000001;0.0003257329;0.0003257329;0.0003257329;0.0003257329;0.0003257329;0.14690553750000002
pr226_26;0.0035369775;0.0003215434;0.0003215434;0.0003215434;0.0003215434;0.0581993569;0.0839228296;0.0003215434;0.0035369775;0.0003215434;0.0003215434;0.0003215434;0.0549839228;0.254340836;0.0003215434;0.0163987138;0.0003215434;0.0003215434;0.0035369775;0.0003215434;0.13858520900000001;0.0003215434;0.0003215434;0.0099678457;0.11929260450000001;0.035691318300000004;0.0003215434;0.0035369775;0.0003215434;0.2093247588
pr966_206;0.0003205128;0.0003205128;0.0387820513;0.0676282051;0.0035256410000000004;0.0996794872;0.0900641026;0.0035256410000000004;0.128525641;0.3048076923;0.0003205128;0.009935897400000001;0.07083333330000001;0.0003205128;0.0003205128;0.0003205128;0.0035256410000000004;0.0003205128;0.0003205128;0.009935897400000001;0.0003205128;0.0003205128;0.009935897400000001;0.0003205128;0.0003205128;0.0003205128;0.009935897400000001;0.0131410256;0.13173076920000001;0.0003205128
pr1687_424;0.0163461538;0.0003205128;0.0003205128;0.0003205128;0.0035256410000000004;0.0580128205;0.0580128205;0.0067307692;0.0548076923;0.1926282051;0.0195512821;0.0003205128;0.1573717949;0.009935897400000001;0.0291666667;0.0131410256;0.0003205128;0.0003205128;0.0003205128;0.0291666667;0.0323717949;0.0003205128;0.2759615385;0.0035256410000000004;0.0003205128;0.0003205128;0.0003205128;0.0003205128;0.035576923100000005;0.0003205128
pr729_91;0.0003194888;0.0003194888;0.0003194888;0.0003194888;0.0354632588;0.0354632588;0.0003194888;0.0514376997;0.0003194888;0.0003194888;0.0067092652;0.0865814696;0.0003194888;0.061022364200000005;0.0003194888;0.0354632588;0.4284345048;0.1696485623;0.0003194888;0.0003194888;0.0833865815;0.0003194888;0.0003194888;0.0003194888;0.0003194888;0.0003194888;0.0003194888;0.0003194888;0.0003194888;0.0003194888
pr992_200;0.0003184713;0.0003184713;0.0035031847;0.1022292994;0.08630573250000001;0.0417197452;0.0194267516;0.0449044586;0.0608280255;0.2296178344;0.0003184713;0.0003184713;0.0162420382;0.0003184713;0.0003184713;0.0035031847;0.0003184713;0.0003184713;0.0003184713;0.0289808917;0.0003184713;0.0894904459;0.1022292994;0.0003184713;0.0003184713;0.0003184713;0.0162420382;0.0003184713;0.1404458599;0.0098726115
pr885_204;0.0640127389;0.0003184713;0.0003184713;0.0289808917;0.0353503185;0.048089172000000006;0.1340764331;0.0003184713;0.0003184713;0.0417197452;0.0003184713;0.0066878981;0.3506369427;0.0003184713;0.0035031847;0.0003184713;0.0098726115;0.0003184713;0.0767515924;0.0003184713;0.0003184713;0.0066878981;0.0194267516;0.0003184713;0.0003184713;0.0066878981;0.0289808917;0.0003184713;0.0608280255;0.073566879
pr876_226;0.0003184713;0.0003184713;0.0353503185;0.0003184713;0.0003184713;0.0003184713;0.0767515924;0.051273885400000004;0.0257961783;0.3888535032;0.0767515924;0.0003184713;0.0098726115;0.0608280255;0.0003184713;0.0003184713;0.0003184713;0.0098726115;0.1627388535;0.0003184713;0.0003184713;0.0003184713;0.0385350318;0.0035031847;0.0003184713;0.0003184713;0.0003184713;0.0003184713;0.0003184713;0.0544585987
pr1640_364;0.050949367100000004;0.0003164557;0.0414556962;0.0129746835;0.0287974684;0.0414556962;0.0541139241;0.0098101266;0.0098101266;0.1458860759;0.0003164557;0.0003164557;0.0477848101;0.0477848101;0.0351265823;0.0003164557;0.0098101266;0.0003164557;0.0161392405;0.0161392405;0.0003164557;0.0920886076;0.0889240506;0.0256329114;0.038291139200000004;0.0003164557;0.0224683544;0.07310126580000001;0.0889240506;0.0003164557
pr43_17;0.0003164557;0.0003164557;0.0003164557;0.0034810127;0.0003164557;0.1933544304;0.07310126580000001;0.0003164557;0.0098101266;0.0224683544;0.0003164557;0.0003164557;0.0351265823;0.0003164557;0.0003164557;0.0003164557;0.0066455696;0.0003164557;0.0224683544;0.0003164557;0.0003164557;0.2471518987;0.0193037975;0.0003164557;0.1458860759;0.1142405063;0.0003164557;0.0003164557;0.0351265823;0.0667721519
pr1002_244;0.0191823899;0.0003144654;0.0066037736000000005;0.0003144654;0.0003144654;0.07893081760000001;0.15125786160000002;0.2235849057;0.0034591195000000003;0.1135220126;0.0003144654;0.0474842767;0.163836478;0.0317610063;0.0003144654;0.0191823899;0.0003144654;0.0034591195000000003;0.0003144654;0.0003144654;0.0003144654;0.0003144654;0.0663522013;0.0034591195000000003;0.0506289308;0.0034591195000000003;0.0003144654;0.0066037736000000005;0.0003144654;0.0034591195000000003
pr1681_234;0.0003144654;0.0003144654;0.0443396226;0.0003144654;0.0003144654;0.0977987421;0.0852201258;0.0066037736000000005;0.0034591195000000003;0.0003144654;0.0034591195000000003;0.0003144654;0.0820754717;0.0066037736000000005;0.0003144654;0.0003144654;0.0003144654;0.0003144654;0.0003144654;0.0003144654;0.0286163522;0.0286163522;0.0443396226;0.0003144654;0.025471698100000002;0.0003144654;0.3179245283;0.11981132080000001;0.0349056604;0.0663522013
pr733_91;0.0003144654;0.0003144654;0.0003144654;0.0003144654;0.0003144654;0.0820754717;0.025471698100000002;0.0003144654;0.0003144654;0.0034591195000000003;0.0003144654;0.0003144654;0.0003144654;0.0003144654;0.0066037736000000005;0.1418238994;0.5474842767;0.0003144654;0.012893081800000001;0.0003144654;0.10094339620000001;0.0003144654;0.0003144654;0.0003144654;0.0003144654;0.0726415094;0.0003144654;0.0003144654;0.0003144654;0.0003144654
pr829_194;0.0128125;0.0003125;0.0596875;0.040937499999999995;0.0221875;0.0003125;0.0534375;0.025312499999999998;0.0940625;0.2253125;0.0003125;0.0003125;0.0003125;0.0003125;0.0159375;0.0378125;0.0003125;0.0003125;0.0471875;0.028437499999999998;0.0003125;0.0471875;0.0221875;0.028437499999999998;0.07531249999999999;0.0003125;0.0096875;0.0003125;0.0003125;0.1503125
pr212_26;0.0003125;0.0003125;0.0003125;0.0971875;0.0003125;0.19093749999999998;0.0003125;0.0003125;0.0003125;0.0003125;0.0003125;0.0471875;0.0003125;0.0003125;0.0003125;0.0315625;0.028437499999999998;0.0221875;0.0003125;0.0003125;0.2659375;0.025312499999999998;0.0003125;0.0003125;0.050312499999999996;0.0003125;0.0003125;0.0003125;0.1409375;0.0940625
pr225_26;0.0003125;0.0003125;0.0003125;0.0534375;0.0003125;0.0003125;0.0003125;0.0221875;0.2003125;0.12218749999999999;0.0003125;0.0003125;0.0003125;0.0034375;0.0003125;0.0003125;0.0815625;0.0003125;0.0003125;0.0003125;0.2846875;0.0628125;0.0003125;0.0003125;0.1034375;0.0003125;0.0003125;0.0003125;0.0003125;0.0596875
pr145_22;0.0128125;0.0003125;0.0003125;0.0034375;0.0003125;0.0378125;0.10656249999999999;0.0003125;0.0003125;0.0596875;0.0003125;0.0034375;0.0378125;0.0003125;0.0003125;0.025312499999999998;0.12218749999999999;0.0003125;0.10656249999999999;0.0003125;0.09093749999999999;0.0003125;0.0221875;0.0128125;0.2534375;0.0221875;0.0003125;0.0471875;0.0315625;0.0003125
pr735_91;0.0003125;0.0003125;0.21593749999999998;0.0003125;0.0003125;0.0034375;0.0003125;0.0065625;0.0003125;0.0034375;0.0003125;0.0003125;0.0003125;0.0003125;0.0128125;0.0003125;0.2534375;0.0190625;0.0003125;0.1503125;0.32218749999999996;0.0003125;0.0003125;0.0003125;0.0003125;0.0065625;0.0003125;0.0003125;0.0003125;0.0003125
pr1336_390;0.0003115265;0.0003115265;0.0003115265;0.0003115265;0.0034267913000000003;0.0470404984;0.0345794393;0.0470404984;0.0003115265;0.053271028000000005;0.0065420561000000006;0.0003115265;0.0003115265;0.0408099688;0.0003115265;0.0003115265;0.0190031153;0.0003115265;0.0003115265;0.0501557632;0.0003115265;0.0065420561000000006;0.0719626168;0.0003115265;0.2059190031;0.0003115265;0.0003115265;0.0657320872;0.1218068536;0.2214953271
pr197_24;0.0003115265;0.0003115265;0.0003115265;0.0096573209;0.0003115265;0.0003115265;0.0283489097;0.0003115265;0.299376947;0.0003115265;0.0003115265;0.0283489097;0.068847352;0.0657320872;0.0003115265;0.0003115265;0.0003115265;0.0127725857;0.0003115265;0.0003115265;0.0875389408;0.0065420561000000006;0.0003115265;0.0501557632;0.21526479750000002;0.0003115265;0.0003115265;0.0408099688;0.0345794393;0.0470404984
pr423_70;0.0003115265;0.0003115265;0.068847352;0.0003115265;0.0003115265;0.0875389408;0.1809968847;0.0003115265;0.0345794393;0.059501557600000005;0.0003115265;0.0003115265;0.0252336449;0.031464174500000004;0.24018691590000002;0.0003115265;0.0127725857;0.0003115265;0.0034267913000000003;0.068847352;0.0439252336;0.0003115265;0.0875389408;0.0003115265;0.0501557632;0.0003115265;0.0003115265;0.0003115265;0.0003115265;0.0003115265
pr727_91;0.0096273292;0.000310559;0.000310559;0.000310559;0.000310559;0.000310559;0.0531055901;0.000310559;0.000310559;0.0034161491000000003;0.000310559;0.000310559;0.000310559;0.0065217391;0.000310559;0.2580745342;0.39782608700000005;0.0096273292;0.000310559;0.043788819900000005;0.0624223602;0.000310559;0.000310559;0.0065217391;0.043788819900000005;0.000310559;0.0965838509;0.0034161491000000003;0.000310559;0.000310559
pr903_246;0.0003095975;0.0003095975;0.1303405573;0.040557275500000003;0.0715170279;0.0653250774;0.11176470590000001;0.0003095975;0.0157894737;0.0003095975;0.0003095975;0.0003095975;0.10866873070000001;0.0529411765;0.0003095975;0.0003095975;0.0003095975;0.0003095975;0.0653250774;0.0560371517;0.0003095975;0.0529411765;0.0003095975;0.009597523200000001;0.040557275500000003;0.0003095975;0.0003095975;0.0003095975;0.0034055728;0.1705882353
pr1676_39;0.0003095975;0.0003095975;0.1148606811;0.0003095975;0.0003095975;0.0034055728;0.0436532508;0.006501548;0.099380805;0.2386996904;0.0498452012;0.0003095975;0.22012383900000002;0.0003095975;0.0003095975;0.0126934985;0.006501548;0.0003095975;0.0003095975;0.0003095975;0.0003095975;0.1489164087;0.0003095975;0.0003095975;0.0219814241;0.0003095975;0.0003095975;0.0034055728;0.0219814241;0.0034055728
pr465_74;0.00030769230000000003;0.00030769230000000003;0.0587692308;0.0433846154;0.00030769230000000003;0.07107692310000001;0.2372307692;0.0064615385;0.00030769230000000003;0.028;0.0433846154;0.0310769231;0.07107692310000001;0.0126153846;0.00030769230000000003;0.00030769230000000003;0.028;0.00030769230000000003;0.00030769230000000003;0.0218461538;0.0649230769;0.00030769230000000003;0.00030769230000000003;0.00030769230000000003;0.00030769230000000003;0.00030769230000000003;0.0064615385;0.2033846154;0.00030769230000000003;0.068
pr227_26;0.0064417178;0.00030674850000000003;0.00030674850000000003;0.0616564417;0.00030674850000000003;0.0493865031;0.0217791411;0.00030674850000000003;0.0064417178;0.00030674850000000003;0.00030674850000000003;0.00030674850000000003;0.00030674850000000003;0.06779141100000001;0.00030674850000000003;0.2457055215;0.00030674850000000003;0.0033742331;0.00030674850000000003;0.00030674850000000003;0.2303680982;0.00030674850000000003;0.1690184049;0.012576687100000001;0.043251533700000004;0.0371165644;0.00030674850000000003;0.00030674850000000003;0.009509202500000001;0.030981595100000002
pr859_213;0.012576687100000001;0.00030674850000000003;0.00030674850000000003;0.009509202500000001;0.00030674850000000003;0.0647239264;0.0739263804;0.00030674850000000003;0.095398773;0.2549079755;0.00030674850000000003;0.09233128830000001;0.0217791411;0.0279141104;0.015644171800000002;0.00030674850000000003;0.00030674850000000003;0.00030674850000000003;0.00030674850000000003;0.00030674850000000003;0.0800613497;0.00030674850000000003;0.00030674850000000003;0.00030674850000000003;0.0371165644;0.00030674850000000003;0.0831288344;0.1260736196;0.00030674850000000003;0.00030674850000000003
pr737_91;0.0064220183;0.00030581040000000003;0.00030581040000000003;0.0064220183;0.00030581040000000003;0.04617737;0.0828746177;0.0033639144;0.00030581040000000003;0.00030581040000000003;0.00030581040000000003;0.0737003058;0.00030581040000000003;0.0706422018;0.00030581040000000003;0.0920489297;0.18990825690000002;0.0247706422;0.0033639144;0.00030581040000000003;0.0155963303;0.00030581040000000003;0.00030581040000000003;0.00030581040000000003;0.00030581040000000003;0.0278287462;0.00030581040000000003;0.1593272171;0.1868501529;0.0064220183
pr97_19;0.006402439;0.000304878;0.0978658537;0.0094512195;0.0460365854;0.000304878;0.23810975610000001;0.006402439;0.000304878;0.000304878;0.0338414634;0.000304878;0.07042682930000001;0.1344512195;0.0033536585;0.0399390244;0.000304878;0.018597561000000002;0.006402439;0.000304878;0.000304878;0.1375;0.0368902439;0.0125;0.000304878;0.0125;0.055182926800000004;0.006402439;0.000304878;0.024695122
pr1001_297;0.006402439;0.000304878;0.058231707300000005;0.0125;0.000304878;0.1283536585;0.1466463415;0.000304878;0.0460365854;0.0856707317;0.000304878;0.000304878;0.18932926830000002;0.000304878;0.000304878;0.000304878;0.000304878;0.000304878;0.000304878;0.0216463415;0.000304878;0.000304878;0.000304878;0.000304878;0.000304878;0.1954268293;0.000304878;0.000304878;0.000304878;0.1039634146
pr223_26;0.00030395140000000003;0.00030395140000000003;0.00030395140000000003;0.0823708207;0.00030395140000000003;0.173556231;0.0155015198;0.0732522796;0.009422492400000001;0.00030395140000000003;0.00030395140000000003;0.00030395140000000003;0.10668693010000001;0.0306990881;0.00030395140000000003;0.0854103343;0.0246200608;0.00030395140000000003;0.00030395140000000003;0.0033434650000000003;0.258662614;0.0033434650000000003;0.00030395140000000003;0.00030395140000000003;0.1127659574;0.0063829787;0.00030395140000000003;0.0033434650000000003;0.00030395140000000003;0.0063829787
pr301_42;0.0215805471;0.00030395140000000003;0.00030395140000000003;0.0063829787;0.00030395140000000003;0.0610942249;0.23738601820000002;0.0033434650000000003;0.0124620061;0.00030395140000000003;0.00030395140000000003;0.08844984800000001;0.1431610942;0.0246200608;0.00030395140000000003;0.00030395140000000003;0.0246200608;0.0033434650000000003;0.0155015198;0.00030395140000000003;0.0945288754;0.00030395140000000003;0.0732522796;0.0155015198;0.00030395140000000003;0.0033434650000000003;0.00030395140000000003;0.0671732523;0.048936170200000004;0.0519756839
